lot_id,component_id,param_name,value_0h,value_24h,value_96h,value_168h
LOT_000,LOT_000_C0154,propagation_delay_ns,10.6488,10.6691,10.6315,10.9393
LOT_000,LOT_000_C0155,leakage_current_uA,19.6939,19.9039,20.2782,20.511
LOT_000,LOT_000_C0155,propagation_delay_ns,8.5376,8.4874,8.812,9.0316
LOT_000,LOT_000_C0156,leakage_current_uA,19.4209,19.2331,23.2074,30.2112
LOT_000,LOT_000_C0156,propagation_delay_ns,11.3507,11.543,14.4115,18.0445
LOT_000,LOT_000_C0157,leakage_current_uA,59.6155,61.0239,63.5617,66.8739
LOT_000,LOT_000_C0157,propagation_delay_ns,19.8794,19.9791,20.208,20.9235
LOT_000,LOT_000_C0158,leakage_current_uA,20.7118,20.4685,21.4004,21.8117
LOT_000,LOT_000_C0158,propagation_delay_ns,11.138,11.0869,11.2663,11.4045
LOT_000,LOT_000_C0159,leakage_current_uA,18.857,18.4215,19.0434,19.7116
LOT_000,LOT_000_C0159,propagation_delay_ns,11.1509,11.4281,11.3958,11.8526
LOT_000,LOT_000_C0160,leakage_current_uA,19.4624,19.5004,20.5068,21.0369
LOT_000,LOT_000_C0160,propagation_delay_ns,9.9971,9.9187,10.1414,10.3366
LOT_000,LOT_000_C0161,leakage_current_uA,23.0266,23.6985,24.6519,24.9757
LOT_000,LOT_000_C0161,propagation_delay_ns,10.1995,10.1917,10.3331,10.4818
LOT_000,LOT_000_C0162,leakage_current_uA,18.7911,18.7609,19.9338,20.6207
LOT_000,LOT_000_C0162,propagation_delay_ns,11.5154,11.407,11.7178,12.0487
LOT_000,LOT_000_C0163,leakage_current_uA,26.8501,26.673,27.0914,28.028
LOT_000,LOT_000_C0163,propagation_delay_ns,9.2028,9.3772,9.3665,9.3476
LOT_000,LOT_000_C0164,leakage_current_uA,20.5899,21.0364,27.1325,40.8056
LOT_000,LOT_000_C0164,propagation_delay_ns,10.9847,10.9659,12.6091,16.7804
LOT_000,LOT_000_C0165,leakage_current_uA,14.1117,14.1748,14.7305,15.1891
LOT_000,LOT_000_C0165,propagation_delay_ns,9.6095,9.7782,9.9097,10.0236
LOT_000,LOT_000_C0166,leakage_current_uA,16.7112,16.6697,16.5302,17.2997
LOT_000,LOT_000_C0166,propagation_delay_ns,9.2715,9.3507,9.7243,9.9269
LOT_000,LOT_000_C0167,leakage_current_uA,17.1415,16.5852,17.0992,17.8836
LOT_000,LOT_000_C0167,propagation_delay_ns,11.7264,11.8558,12.0844,12.0383
LOT_000,LOT_000_C0168,leakage_current_uA,18.7719,19.5081,19.4527,20.1481
LOT_000,LOT_000_C0168,propagation_delay_ns,9.9488,10.115,10.3854,10.5208
LOT_000,LOT_000_C0169,leakage_current_uA,19.1553,19.7261,20.264,21.2148
LOT_000,LOT_000_C0169,propagation_delay_ns,9.9551,10.0247,10.1222,10.3362
LOT_000,LOT_000_C0170,leakage_current_uA,20.6653,21.0095,21.9183,22.2632
LOT_000,LOT_000_C0170,propagation_delay_ns,8.4146,8.4491,8.6536,8.6938
LOT_000,LOT_000_C0171,leakage_current_uA,17.2758,17.2766,22.0238,28.6882
LOT_000,LOT_000_C0171,propagation_delay_ns,10.409,10.6453,12.8784,17.6891
LOT_000,LOT_000_C0172,leakage_current_uA,24.5451,24.7088,25.3751,26.072
LOT_000,LOT_000_C0172,propagation_delay_ns,10.4582,10.4135,10.6564,10.7257
LOT_000,LOT_000_C0173,leakage_current_uA,21.6748,22.0995,22.0481,22.0694
LOT_000,LOT_000_C0173,propagation_delay_ns,9.7761,9.8181,10.0734,10.2355
LOT_000,LOT_000_C0174,leakage_current_uA,23.0979,23.0437,23.8386,24.241
LOT_000,LOT_000_C0174,propagation_delay_ns,9.7001,9.7887,9.8704,9.9518
LOT_000,LOT_000_C0175,leakage_current_uA,19.3398,19.0081,19.9683,21.065
LOT_000,LOT_000_C0175,propagation_delay_ns,10.1937,10.1744,10.3377,10.54
LOT_000,LOT_000_C0176,leakage_current_uA,22.6143,22.627,23.0275,23.4843
LOT_000,LOT_000_C0176,propagation_delay_ns,10.0213,10.0684,10.1528,10.4656
LOT_000,LOT_000_C0177,leakage_current_uA,21.1206,21.1816,22.1511,22.6899
LOT_000,LOT_000_C0177,propagation_delay_ns,9.9448,9.7067,10.0154,9.992
LOT_000,LOT_000_C0178,leakage_current_uA,18.3726,19.1467,19.563,19.7756
LOT_000,LOT_000_C0178,propagation_delay_ns,11.1596,11.1546,11.376,11.7235
LOT_000,LOT_000_C0179,leakage_current_uA,23.8811,24.4118,25.2741,25.5807
LOT_000,LOT_000_C0179,propagation_delay_ns,10.7451,10.8623,10.9285,11.0755
LOT_000,LOT_000_C0180,leakage_current_uA,20.0678,20.7582,21.2959,21.2682
LOT_000,LOT_000_C0180,propagation_delay_ns,11.1941,11.2805,11.5562,11.7274
LOT_000,LOT_000_C0181,leakage_current_uA,96.606,99.0017,102.5563,106.9646
LOT_000,LOT_000_C0181,propagation_delay_ns,21.4496,21.4255,22.4522,22.9863
LOT_000,LOT_000_C0182,leakage_current_uA,23.3562,23.7735,23.8644,24.4332
LOT_000,LOT_000_C0182,propagation_delay_ns,9.9661,9.9853,10.3091,10.3383
LOT_000,LOT_000_C0183,leakage_current_uA,17.8707,18.1813,18.8693,18.9512
LOT_000,LOT_000_C0183,propagation_delay_ns,11.7688,12.0008,12.0947,12.2342
LOT_000,LOT_000_C0184,leakage_current_uA,19.0669,18.7178,19.4668,20.0825
LOT_000,LOT_000_C0184,propagation_delay_ns,9.3201,9.4578,9.6201,9.6637
LOT_000,LOT_000_C0185,leakage_current_uA,18.4144,18.8858,19.3296,19.7448
LOT_000,LOT_000_C0185,propagation_delay_ns,9.3357,9.5266,9.5303,9.7608
LOT_000,LOT_000_C0186,leakage_current_uA,25.7361,26.6739,26.7642,27.551
LOT_000,LOT_000_C0186,propagation_delay_ns,9.6265,9.7258,9.8977,9.9131
LOT_000,LOT_000_C0187,leakage_current_uA,16.7941,17.1483,17.636,17.8832
LOT_000,LOT_000_C0187,propagation_delay_ns,9.9463,10.0902,10.2735,10.2583
LOT_000,LOT_000_C0188,leakage_current_uA,20.6833,21.1084,21.2995,21.213
LOT_000,LOT_000_C0188,propagation_delay_ns,10.6654,10.8089,10.8372,10.9352
LOT_000,LOT_000_C0189,leakage_current_uA,19.5346,20.0614,19.8298,20.5077
LOT_000,LOT_000_C0189,propagation_delay_ns,9.2487,9.4506,9.625,9.8029
LOT_000,LOT_000_C0190,leakage_current_uA,19.402,19.9899,20.0956,21.1345
LOT_000,LOT_000_C0190,propagation_delay_ns,11.3614,11.4709,11.4239,11.8668
LOT_000,LOT_000_C0191,leakage_current_uA,19.0113,19.0297,19.3971,20.268
LOT_000,LOT_000_C0191,propagation_delay_ns,10.3288,10.4481,10.4474,10.7056
LOT_000,LOT_000_C0192,leakage_current_uA,22.995,22.9807,23.5326,23.9201
LOT_000,LOT_000_C0192,propagation_delay_ns,9.9966,10.0764,10.2875,10.7427
LOT_000,LOT_000_C0193,leakage_current_uA,17.7301,17.7694,18.4433,19.596
LOT_000,LOT_000_C0193,propagation_delay_ns,11.6185,11.5576,11.6404,12.0084
LOT_000,LOT_000_C0194,leakage_current_uA,22.4629,22.6922,23.3882,23.7959
LOT_000,LOT_000_C0194,propagation_delay_ns,9.8889,10.0232,10.037,10.3655
LOT_000,LOT_000_C0195,leakage_current_uA,20.3521,20.1787,20.5538,21.4157
LOT_000,LOT_000_C0195,propagation_delay_ns,11.0412,11.0112,11.449,11.5488
LOT_000,LOT_000_C0196,leakage_current_uA,21.566,21.5958,22.2949,22.9347
LOT_000,LOT_000_C0196,propagation_delay_ns,12.7099,12.8357,12.8918,13.2523
LOT_000,LOT_000_C0197,leakage_current_uA,17.4924,17.4901,17.9024,18.3763
LOT_000,LOT_000_C0197,propagation_delay_ns,10.1653,10.3698,10.4273,10.5568
LOT_000,LOT_000_C0198,leakage_current_uA,17.8247,17.9444,18.2003,18.8534
LOT_000,LOT_000_C0198,propagation_delay_ns,9.7173,9.7648,9.7906,9.9693
LOT_000,LOT_000_C0199,leakage_current_uA,19.0472,19.7421,19.9084,20.6513
LOT_000,LOT_000_C0199,propagation_delay_ns,9.8675,9.9643,10.0926,10.1946
LOT_000,LOT_000_C0200,leakage_current_uA,21.6575,21.2661,22.2047,22.8128
LOT_000,LOT_000_C0200,propagation_delay_ns,9.2684,9.4597,9.5964,9.4571
LOT_000,LOT_000_C0201,leakage_current_uA,26.7064,26.8765,26.9403,27.8234
LOT_000,LOT_000_C0201,propagation_delay_ns,10.1684,10.3181,10.4664,10.6865
LOT_000,LOT_000_C0202,leakage_current_uA,22.5569,22.3722,22.7151,23.2674
LOT_000,LOT_000_C0202,propagation_delay_ns,9.7393,9.7176,10.0319,10.2254
LOT_000,LOT_000_C0203,leakage_current_uA,20.2588,20.0696,20.7066,21.2082
LOT_000,LOT_000_C0203,propagation_delay_ns,9.4589,9.4111,9.8824,9.7525
LOT_000,LOT_000_C0204,leakage_current_uA,15.8556,15.6232,16.0785,15.8566
LOT_000,LOT_000_C0204,propagation_delay_ns,9.4684,9.6639,9.6161,9.8184
LOT_000,LOT_000_C0205,leakage_current_uA,17.6982,17.7989,18.3079,18.6537
LOT_000,LOT_000_C0205,propagation_delay_ns,11.3548,11.4537,11.679,11.8971
LOT_000,LOT_000_C0206,leakage_current_uA,18.3033,18.3247,18.6244,19.0678
LOT_000,LOT_000_C0206,propagation_delay_ns,9.1136,9.1,9.4013,9.476
LOT_000,LOT_000_C0207,leakage_current_uA,14.9353,15.0709,15.4974,16.0831
LOT_000,LOT_000_C0207,propagation_delay_ns,10.3128,10.3083,10.711,10.7961
LOT_000,LOT_000_C0208,leakage_current_uA,13.0914,13.0999,13.4483,13.0761
LOT_000,LOT_000_C0208,propagation_delay_ns,11.1325,11.0877,11.3434,11.553
LOT_000,LOT_000_C0209,leakage_current_uA,21.8723,21.6857,22.5226,23.0305
LOT_000,LOT_000_C0209,propagation_delay_ns,11.1553,11.0685,11.0706,11.2985
LOT_000,LOT_000_C0210,leakage_current_uA,96.6497,97.813,101.3706,105.4162
LOT_000,LOT_000_C0210,propagation_delay_ns,28.0214,28.3276,29.2089,29.7989
LOT_000,LOT_000_C0211,leakage_current_uA,21.3101,20.9534,21.5179,22.2618
LOT_000,LOT_000_C0211,propagation_delay_ns,10.7691,10.9533,10.8626,11.1117
LOT_000,LOT_000_C0212,leakage_current_uA,20.0753,19.8222,20.9166,20.8239
LOT_000,LOT_000_C0212,propagation_delay_ns,12.2521,12.2214,12.3781,12.4931
LOT_000,LOT_000_C0213,leakage_current_uA,19.3426,19.6607,20.0466,21.24
LOT_000,LOT_000_C0213,propagation_delay_ns,10.153,10.2336,10.2537,10.4614
LOT_000,LOT_000_C0214,leakage_current_uA,19.8458,20.2598,20.5181,21.1908
LOT_000,LOT_000_C0214,propagation_delay_ns,10.1601,10.1952,10.3328,10.7748
LOT_000,LOT_000_C0215,leakage_current_uA,21.8684,21.8694,22.5709,22.1578
LOT_000,LOT_000_C0215,propagation_delay_ns,9.8523,10.1359,10.1991,10.4421
LOT_000,LOT_000_C0216,leakage_current_uA,25.9856,26.3595,27.3197,27.7345
LOT_000,LOT_000_C0216,propagation_delay_ns,9.6845,9.5605,9.8031,10.1933
LOT_000,LOT_000_C0217,leakage_current_uA,20.3141,20.4891,21.0597,20.9786
LOT_000,LOT_000_C0217,propagation_delay_ns,9.4496,9.566,9.629,9.9525
LOT_000,LOT_000_C0218,leakage_current_uA,22.177,22.5303,27.0951,36.2542
LOT_000,LOT_000_C0218,propagation_delay_ns,9.4477,9.5017,10.9858,13.4763
LOT_000,LOT_000_C0219,leakage_current_uA,21.8807,22.2305,22.617,22.9407
LOT_000,LOT_000_C0219,propagation_delay_ns,9.784,9.8841,10.2198,10.3733
LOT_000,LOT_000_C0220,leakage_current_uA,26.3442,26.5807,27.1493,27.7105
LOT_000,LOT_000_C0220,propagation_delay_ns,12.2821,12.2868,12.3155,12.6583
LOT_000,LOT_000_C0221,leakage_current_uA,22.5929,23.3391,28.3077,35.017
LOT_000,LOT_000_C0221,propagation_delay_ns,10.3818,10.5415,14.9459,21.0943
LOT_000,LOT_000_C0222,leakage_current_uA,23.0209,22.838,24.1224,24.1222
LOT_000,LOT_000_C0222,propagation_delay_ns,11.6617,11.6302,11.7397,12.0129
LOT_000,LOT_000_C0223,leakage_current_uA,21.4474,21.6451,22.3325,22.7187
LOT_000,LOT_000_C0223,propagation_delay_ns,9.0469,9.1645,9.3265,9.3967
LOT_000,LOT_000_C0224,leakage_current_uA,19.8623,20.1338,20.4373,20.809
LOT_000,LOT_000_C0224,propagation_delay_ns,10.6202,10.6685,10.8246,11.0305
LOT_000,LOT_000_C0225,leakage_current_uA,18.8827,19.3463,20.051,20.3933
LOT_000,LOT_000_C0225,propagation_delay_ns,10.2619,10.262,10.5805,10.7048
LOT_000,LOT_000_C0226,leakage_current_uA,20.7062,21.6499,21.4655,22.1733
LOT_000,LOT_000_C0226,propagation_delay_ns,9.9396,9.9189,10.2169,10.2579
LOT_000,LOT_000_C0227,leakage_current_uA,20.0672,20.1293,20.6035,21.1663
LOT_000,LOT_000_C0227,propagation_delay_ns,12.6698,12.8046,13.0884,13.373
LOT_000,LOT_000_C0228,leakage_current_uA,20.6504,21.0455,21.2617,21.8348
LOT_000,LOT_000_C0228,propagation_delay_ns,9.4651,9.4799,9.6324,9.694
LOT_000,LOT_000_C0229,leakage_current_uA,21.6532,21.7312,22.5683,23.2669
LOT_000,LOT_000_C0229,propagation_delay_ns,9.2651,9.4041,9.5421,9.5165
LOT_000,LOT_000_C0230,leakage_current_uA,16.2225,16.092,16.3964,16.8616
LOT_000,LOT_000_C0230,propagation_delay_ns,10.3255,10.4931,10.5542,10.8824
LOT_000,LOT_000_C0231,leakage_current_uA,22.0425,22.6649,22.9805,23.9899
LOT_000,LOT_000_C0231,propagation_delay_ns,10.6948,10.7529,11.0191,11.1178
LOT_000,LOT_000_C0232,leakage_current_uA,74.2933,75.9514,78.6523,81.0311
LOT_000,LOT_000_C0232,propagation_delay_ns,28.5549,28.6567,29.2344,30.0107
LOT_000,LOT_000_C0233,leakage_current_uA,19.71,20.1281,20.9571,21.1654
LOT_000,LOT_000_C0233,propagation_delay_ns,9.7467,9.9563,10.0433,10.3144
LOT_000,LOT_000_C0234,leakage_current_uA,22.6021,22.2892,23.336,23.4039
LOT_000,LOT_000_C0234,propagation_delay_ns,10.5349,10.5681,10.6132,10.7111
LOT_000,LOT_000_C0235,leakage_current_uA,21.9999,21.8979,22.1208,23.2309
LOT_000,LOT_000_C0235,propagation_delay_ns,9.8533,10.0692,10.0067,10.1775
LOT_000,LOT_000_C0236,leakage_current_uA,19.5695,20.0172,19.9747,20.6421
LOT_000,LOT_000_C0236,propagation_delay_ns,7.6281,7.6358,7.919,7.9543
LOT_000,LOT_000_C0237,leakage_current_uA,18.2094,18.5093,19.3521,18.9924
LOT_000,LOT_000_C0237,propagation_delay_ns,9.6597,9.6451,9.7244,10.0482
LOT_000,LOT_000_C0238,leakage_current_uA,16.6921,17.4164,17.5431,17.8835
LOT_000,LOT_000_C0238,propagation_delay_ns,10.0098,10.1361,10.1923,10.4276
LOT_000,LOT_000_C0239,leakage_current_uA,20.3685,20.6854,21.3222,22.2339
LOT_000,LOT_000_C0239,propagation_delay_ns,11.375,11.2385,11.4125,11.6081
LOT_000,LOT_000_C0240,leakage_current_uA,16.1061,16.5208,16.7701,17.2969
LOT_000,LOT_000_C0240,propagation_delay_ns,11.2691,11.3175,11.7187,11.9621
LOT_000,LOT_000_C0241,leakage_current_uA,14.5152,14.7986,15.2571,15.5507
LOT_000,LOT_000_C0241,propagation_delay_ns,10.7553,10.866,11.129,11.3722
LOT_000,LOT_000_C0242,leakage_current_uA,13.6721,13.7226,14.1269,14.7066
LOT_000,LOT_000_C0242,propagation_delay_ns,9.2057,9.3491,9.5991,9.7142
LOT_000,LOT_000_C0243,leakage_current_uA,14.9404,15.0631,15.5795,15.6826
LOT_000,LOT_000_C0243,propagation_delay_ns,10.3766,10.3307,10.6017,10.6647
LOT_000,LOT_000_C0244,leakage_current_uA,17.12,17.5534,17.9777,17.951
LOT_000,LOT_000_C0244,propagation_delay_ns,10.4933,10.4104,10.6637,10.7964
LOT_000,LOT_000_C0245,leakage_current_uA,20.005,19.9056,20.5334,21.3752
LOT_000,LOT_000_C0245,propagation_delay_ns,10.2921,10.2679,10.3498,10.5372
LOT_000,LOT_000_C0246,leakage_current_uA,20.2785,19.884,20.6419,21.3965
LOT_000,LOT_000_C0246,propagation_delay_ns,10.1133,10.2639,10.4406,10.6151
LOT_000,LOT_000_C0247,leakage_current_uA,16.9855,17.1308,17.2093,17.8018
LOT_000,LOT_000_C0247,propagation_delay_ns,8.5251,8.6207,8.6974,9.0283
LOT_000,LOT_000_C0248,leakage_current_uA,14.9076,15.2653,15.3942,15.6849
LOT_000,LOT_000_C0248,propagation_delay_ns,8.1859,8.2012,8.3033,8.5536
LOT_000,LOT_000_C0249,leakage_current_uA,19.5466,20.0073,20.3498,20.9692
LOT_000,LOT_000_C0249,propagation_delay_ns,11.4724,11.358,11.5715,11.7995
LOT_000,LOT_000_C0250,leakage_current_uA,24.2958,25.2405,25.5672,26.4289
LOT_000,LOT_000_C0250,propagation_delay_ns,8.9933,9.0936,9.1962,9.497
LOT_000,LOT_000_C0251,leakage_current_uA,24.9942,25.0926,26.0511,26.3421
LOT_000,LOT_000_C0251,propagation_delay_ns,9.8134,9.9097,9.9703,10.3239
LOT_000,LOT_000_C0252,leakage_current_uA,25.2004,24.9136,25.9434,26.4676
LOT_000,LOT_000_C0252,propagation_delay_ns,10.0449,9.992,10.1868,10.3726
LOT_000,LOT_000_C0253,leakage_current_uA,20.935,20.4042,21.893,22.516
LOT_000,LOT_000_C0253,propagation_delay_ns,8.8738,8.8858,8.9068,9.2167
LOT_000,LOT_000_C0254,leakage_current_uA,13.188,13.0387,13.2621,13.9408
LOT_000,LOT_000_C0254,propagation_delay_ns,11.2409,11.3361,11.5516,11.7633
LOT_000,LOT_000_C0255,leakage_current_uA,19.1557,19.3478,19.9065,20.4384
LOT_000,LOT_000_C0255,propagation_delay_ns,11.6915,11.7567,11.8374,12.0827
LOT_000,LOT_000_C0256,leakage_current_uA,18.6137,18.3674,19.2388,20.1581
LOT_000,LOT_000_C0256,propagation_delay_ns,10.1225,10.0556,10.3329,10.3515
LOT_000,LOT_000_C0257,leakage_current_uA,17.4301,17.4705,18.2456,18.7467
LOT_000,LOT_000_C0257,propagation_delay_ns,10.2095,10.3187,10.4469,10.5078
LOT_000,LOT_000_C0258,leakage_current_uA,16.5737,16.2929,16.6048,17.3098
LOT_000,LOT_000_C0258,propagation_delay_ns,11.8284,11.8346,12.0822,12.1888
LOT_000,LOT_000_C0259,leakage_current_uA,22.1236,21.8953,22.628,23.1809
LOT_000,LOT_000_C0259,propagation_delay_ns,10.0868,10.1246,10.4983,10.6634
LOT_000,LOT_000_C0260,leakage_current_uA,16.7768,16.8126,17.757,17.5513
LOT_000,LOT_000_C0260,propagation_delay_ns,11.1134,11.2285,11.448,11.5519
LOT_000,LOT_000_C0261,leakage_current_uA,20.9841,21.4511,22.4652,23.2049
LOT_000,LOT_000_C0261,propagation_delay_ns,10.9684,11.0497,11.204,11.3747
LOT_000,LOT_000_C0262,leakage_current_uA,20.2303,20.2649,20.4707,21.515
LOT_000,LOT_000_C0262,propagation_delay_ns,10.3274,10.5467,10.8637,10.9287
LOT_000,LOT_000_C0263,leakage_current_uA,19.473,18.9295,19.7422,20.0472
LOT_000,LOT_000_C0263,propagation_delay_ns,9.8372,9.9431,10.0586,10.219
LOT_000,LOT_000_C0264,leakage_current_uA,26.3396,26.2416,27.5432,28.0139
LOT_000,LOT_000_C0264,propagation_delay_ns,12.6501,12.6407,12.9874,13.0994
LOT_000,LOT_000_C0265,leakage_current_uA,23.4653,23.8339,24.1402,24.8375
LOT_000,LOT_000_C0265,propagation_delay_ns,9.8243,9.7304,10.1066,10.3054
LOT_000,LOT_000_C0266,leakage_current_uA,17.0627,17.3191,17.4521,17.7563
LOT_000,LOT_000_C0266,propagation_delay_ns,11.4009,11.3292,11.4924,11.897
LOT_000,LOT_000_C0267,leakage_current_uA,21.3026,21.0862,21.868,22.537
LOT_000,LOT_000_C0267,propagation_delay_ns,9.1328,9.1015,9.139,9.2832
LOT_000,LOT_000_C0268,leakage_current_uA,23.8985,24.2264,24.6807,26.1182
LOT_000,LOT_000_C0268,propagation_delay_ns,9.8848,10.0651,10.2082,10.4906
LOT_000,LOT_000_C0269,leakage_current_uA,21.3637,21.3775,22.3362,22.1407
LOT_000,LOT_000_C0269,propagation_delay_ns,10.2872,10.2996,10.5853,10.7831
LOT_000,LOT_000_C0270,leakage_current_uA,14.2899,14.2865,15.1686,15.7081
LOT_000,LOT_000_C0270,propagation_delay_ns,10.6046,10.6993,11.1074,11.0367
LOT_000,LOT_000_C0271,leakage_current_uA,20.9841,21.0304,21.9632,22.5368
LOT_000,LOT_000_C0271,propagation_delay_ns,9.8489,9.812,10.1653,10.5661
LOT_000,LOT_000_C0272,leakage_current_uA,23.1092,22.8248,23.4232,24.4962
LOT_000,LOT_000_C0272,propagation_delay_ns,9.4931,9.4728,9.6044,9.8396
LOT_000,LOT_000_C0273,leakage_current_uA,16.3854,16.8512,17.1657,17.6839
LOT_000,LOT_000_C0273,propagation_delay_ns,10.7963,10.9237,11.1537,11.3113
LOT_000,LOT_000_C0274,leakage_current_uA,19.212,19.732,20.0773,20.5099
LOT_000,LOT_000_C0274,propagation_delay_ns,10.571,10.657,10.8615,10.9953
LOT_000,LOT_000_C0275,leakage_current_uA,23.3851,23.4512,23.893,24.1216
LOT_000,LOT_000_C0275,propagation_delay_ns,10.8877,11.0003,11.2009,11.4428
LOT_000,LOT_000_C0276,leakage_current_uA,23.5869,23.5369,24.3749,24.8132
LOT_000,LOT_000_C0276,propagation_delay_ns,10.8226,10.7939,11.1999,11.2927
LOT_000,LOT_000_C0277,leakage_current_uA,22.8326,23.0827,23.7389,23.9536
LOT_000,LOT_000_C0277,propagation_delay_ns,9.7718,9.7489,10.0648,10.0928
LOT_000,LOT_000_C0278,leakage_current_uA,17.9487,18.1637,18.4608,19.2116
LOT_000,LOT_000_C0278,propagation_delay_ns,11.1976,11.263,11.4129,11.5895
LOT_000,LOT_000_C0279,leakage_current_uA,20.6632,20.3841,20.9888,21.9237
LOT_000,LOT_000_C0279,propagation_delay_ns,10.2137,10.1106,10.378,10.7544
LOT_000,LOT_000_C0280,leakage_current_uA,24.4415,24.8049,26.0595,26.4035
LOT_000,LOT_000_C0280,propagation_delay_ns,9.7732,9.9226,9.958,10.2628
LOT_000,LOT_000_C0281,leakage_current_uA,14.5168,14.4588,14.8556,15.2295
LOT_000,LOT_000_C0281,propagation_delay_ns,10.1183,9.9063,10.2272,10.4907
LOT_000,LOT_000_C0282,leakage_current_uA,18.9509,18.9501,19.3036,19.7835
LOT_000,LOT_000_C0282,propagation_delay_ns,11.3346,11.4339,11.7837,11.8937
LOT_000,LOT_000_C0283,leakage_current_uA,21.9689,22.1668,22.8509,23.6026
LOT_000,LOT_000_C0283,propagation_delay_ns,11.0785,11.0482,11.2809,11.7415
LOT_000,LOT_000_C0284,leakage_current_uA,18.9922,18.8562,19.3306,19.5766
LOT_000,LOT_000_C0284,propagation_delay_ns,9.8466,10.0053,10.2187,10.5241
LOT_000,LOT_000_C0285,leakage_current_uA,19.4073,20.223,20.2485,20.3309
LOT_000,LOT_000_C0285,propagation_delay_ns,10.7094,10.8382,11.0311,11.0445
LOT_000,LOT_000_C0286,leakage_current_uA,15.7187,16.0747,16.2125,17.1954
LOT_000,LOT_000_C0286,propagation_delay_ns,9.003,9.0907,9.3276,9.5462
LOT_000,LOT_000_C0287,leakage_current_uA,20.1038,20.0141,20.6109,20.9242
LOT_000,LOT_000_C0287,propagation_delay_ns,9.0125,9.0122,9.2855,9.33
LOT_000,LOT_000_C0288,leakage_current_uA,20.3744,20.2967,21.0472,21.132
LOT_000,LOT_000_C0288,propagation_delay_ns,10.2745,10.3474,10.4989,10.6519
LOT_000,LOT_000_C0289,leakage_current_uA,14.7932,15.3077,15.1528,15.582
LOT_000,LOT_000_C0289,propagation_delay_ns,11.9711,12.0876,12.37,12.4922
LOT_000,LOT_000_C0290,leakage_current_uA,19.0741,18.2491,18.7455,19.1227
LOT_000,LOT_000_C0290,propagation_delay_ns,9.0202,8.865,8.9963,9.1264
LOT_000,LOT_000_C0291,leakage_current_uA,18.3107,18.6423,19.0702,19.4485
LOT_000,LOT_000_C0291,propagation_delay_ns,10.004,10.0165,10.2709,10.4552
LOT_000,LOT_000_C0292,leakage_current_uA,14.8395,14.8773,15.6309,15.8729
LOT_000,LOT_000_C0292,propagation_delay_ns,11.3082,11.457,11.6261,11.8245
LOT_000,LOT_000_C0293,leakage_current_uA,23.4393,23.5352,24.5709,25.3901
LOT_000,LOT_000_C0293,propagation_delay_ns,10.0557,10.2736,10.4967,10.6715
LOT_000,LOT_000_C0294,leakage_current_uA,26.0592,26.3545,26.4692,27.3632
LOT_000,LOT_000_C0294,propagation_delay_ns,11.12,11.3507,11.5622,11.713
LOT_000,LOT_000_C0295,leakage_current_uA,17.6573,17.7574,18.1872,18.7392
LOT_000,LOT_000_C0295,propagation_delay_ns,9.2905,9.3344,9.575,9.5271
LOT_000,LOT_000_C0296,leakage_current_uA,20.2257,20.2889,28.365,42.4218
LOT_000,LOT_000_C0296,propagation_delay_ns,8.9921,9.1002,11.3202,14.5191
LOT_000,LOT_000_C0297,leakage_current_uA,15.9893,16.4351,16.5723,17.417
LOT_000,LOT_000_C0297,propagation_delay_ns,9.9254,10.1115,10.3797,10.5569
LOT_000,LOT_000_C0298,leakage_current_uA,25.6582,25.9036,26.8461,27.3201
LOT_000,LOT_000_C0298,propagation_delay_ns,11.3753,11.4926,11.8289,11.9751
LOT_000,LOT_000_C0299,leakage_current_uA,62.9628,64.0068,66.9449,70.0036
LOT_000,LOT_000_C0299,propagation_delay_ns,25.5894,25.8401,26.6389,27.2178
LOT_000,LOT_000_C0300,leakage_current_uA,19.8917,19.7551,23.036,30.3401
LOT_000,LOT_000_C0300,propagation_delay_ns,10.2246,10.2952,12.6106,16.3289
LOT_000,LOT_000_C0301,leakage_current_uA,18.608,18.8507,19.3685,20.0359
LOT_000,LOT_000_C0301,propagation_delay_ns,10.1178,10.2458,10.3631,10.5341
LOT_000,LOT_000_C0302,leakage_current_uA,21.2427,21.5162,22.2978,22.5023
LOT_000,LOT_000_C0302,propagation_delay_ns,9.6897,9.6545,9.8894,10.0693
LOT_000,LOT_000_C0303,leakage_current_uA,12.6571,12.7345,13.3409,12.9663
LOT_000,LOT_000_C0303,propagation_delay_ns,9.4362,9.5163,9.7321,10.0842
LOT_000,LOT_000_C0304,leakage_current_uA,21.6097,22.142,22.5248,22.9835
LOT_000,LOT_000_C0304,propagation_delay_ns,8.6863,8.8662,8.8956,9.0345
LOT_000,LOT_000_C0305,leakage_current_uA,15.2963,15.94,16.3117,16.5375
LOT_000,LOT_000_C0305,propagation_delay_ns,10.0578,10.0323,10.3715,10.347
LOT_000,LOT_000_C0306,leakage_current_uA,21.4551,21.783,32.1675,47.3072
LOT_000,LOT_000_C0306,propagation_delay_ns,10.844,10.7799,12.5727,15.7033
LOT_000,LOT_000_C0307,leakage_current_uA,21.4054,21.7344,22.2678,23.2785
LOT_000,LOT_000_C0307,propagation_delay_ns,9.8909,10.0913,10.1065,10.3435
